layer,p
0,0.16666666666666666
1,0.16666666666666666
2,0.16666666666666666
3,0.16666666666666666
4,0.16666666666666666
5,0.16666666666666666
6,0.16666666666666666
7,0.16666666666666666
8,0.16666666666666666
9,0.16666666666666666
10,0.16666666666666666
11,0.16666666666666666
12,0.16666666666666666
13,0.16666666666666666
14,0.16666666666666666
15,0.16666666666666666
16,0.16666666666666666
17,0.16666666666666666
18,0.16666666666666666
19,0.16666666666666666
20,0.16666666666666666
21,0.16666666666666666
22,0.16666666666666666
23,0.16666666666666666
24,0.16666666666666666
25,0.16666666666666666
26,0.16666666666666666
27,0.16666666666666666
28,0.16666666666666666
29,0.16666666666666666
30,0.16666666666666666
31,0.16666666666666666
32,0.16666666666666666
33,0.16666666666666666
34,0.16666666666666666
35,0.16666666666666666
36,0.16666666666666666
37,0.16666666666666666
38,0.16666666666666666
39,0.16666666666666666
40,0.16666666666666666
41,0.16666666666666666
42,0.16666666666666666
43,0.16666666666666666
44,0.16666666666666666
45,0.16666666666666666
46,0.16666666666666666
47,0.16666666666666666
48,0.16666666666666666
